id,video_url,view_count,likes,retweets,post
238,https://twitter.com/TennantRob/status/1590075831694823425?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
239,https://twitter.com/Real_RobN/status/1590075933486026752?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
240,https://twitter.com/West93903335/status/1590077904079441920?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
241,https://twitter.com/Coronaleugner1/status/1590077974392766464?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
242,https://twitter.com/jdemontaigu/status/1590079530017832960?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
243,https://twitter.com/Cop4x4tv/status/1590079593339580418?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
244,https://twitter.com/j_dog1st/status/1590079682740748288?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
245,https://twitter.com/Locopopulist/status/1590094868231094275,,,,
246,https://twitter.com/CalamyJane/status/1590080033653415936?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
247,https://twitter.com/missksa/status/1590080446469005312?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
248,https://twitter.com/Ground_app/status/1590080765651734530?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
249,https://twitter.com/julestruther/status/1590081039795646464?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
250,https://twitter.com/Stefania_67/status/1590081922340118530?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
251,https://twitter.com/CaterinDi/status/1590082083179089920?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
252,https://twitter.com/ajitza/status/1590082532430663680?s=20&t=HBpbXdp37KJaYDN-GUrQvQ,,,,
253,https://twitter.com/VolumePrintcess/status/1590083046425784320?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
254,https://twitter.com/SoTruth1/status/1590083275141177344?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
255,https://twitter.com/Yaser98472961/status/1590083630235164672?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
256,https://twitter.com/Yaser98472961/status/1590083630235164672?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
257,https://twitter.com/eclipsethis2003/status/1590084269862694912?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
258,https://twitter.com/AnaPaulaVolei/status/1590085238264573952?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
259,https://twitter.com/TGRTimes/status/1590085930383454208?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
260,https://twitter.com/ChristineBurgum/status/1590086146067148803?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
261,https://twitter.com/EdwinChuckles/status/1590086500183867392?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
262,https://twitter.com/Royston1983/status/1590086948470734848?s=20&t=CtFwCG-75eMgZUoD08x4PQ,,,,
263,https://twitter.com/JennySueQ1776/status/1590088487210217472?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
264,https://twitter.com/Patrick85718185/status/1590088650297151490?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
265,https://twitter.com/dailycallout/status/1590088708883369984?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
266,https://twitter.com/dailycallout/status/1590088708883369984?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
267,https://twitter.com/Impenitent2A/status/1590089703835209729?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
268,https://twitter.com/milesy1961/status/1590090086859051008?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
269,https://twitter.com/erod110/status/1590090498454482944?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
270,https://twitter.com/ZobPresident/status/1590090538170331137?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
271,https://twitter.com/GeraldAvery17/status/1590090668638093312?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
272,https://twitter.com/JennySueQ1776/status/1590091472006574081?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
273,https://twitter.com/JosFlores_04/status/1590091497755447296?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
274,https://twitter.com/ManonIC6R/status/1590091665590865920?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
275,https://twitter.com/Arwenstar/status/1590091743143530496?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
276,https://twitter.com/Javiergg9885/status/1590091891726774272?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
277,https://twitter.com/_samedi_/status/1590092236569862144?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
278,https://twitter.com/BlackMarzMedia/status/1590093915138707456?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
279,https://twitter.com/george_orwell3/status/1590095033411457024?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
280,https://twitter.com/PriaN77530659/status/1590095755288666115?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
281,https://twitter.com/Jdubz25258431/status/1590096209594966018?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
282,https://twitter.com/Sarah77929529/status/1590096586390265857?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
283,https://twitter.com/Octavio36916444/status/1590098773409435649?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
284,https://twitter.com/oc4iron/status/1590099488139403264?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
285,https://twitter.com/ALEXANDRAKOVITT/status/1590099859125587969?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
286,https://twitter.com/RichardGrenell/status/1590100487369809920?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
288,https://twitter.com/GeraldAvery17/status/1590101175868698625?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
289,https://twitter.com/charliekirk11/status/1590101400893083649,,,,
290,https://twitter.com/A_Candle_Lit/status/1590101623183126529?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
291,https://twitter.com/CitizenFreePres/status/1590101702874890240?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
292,https://twitter.com/mrtdogg_/status/1590102857524875264?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
293,https://twitter.com/OshaSenator/status/1590103065679769601?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
294,https://twitter.com/fromkalen/status/1590103221313622016?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
295,https://twitter.com/charliekirk11/status/1590103506576609280?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
296,https://twitter.com/annan_85/status/1590103944847855617?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
297,https://twitter.com/ElAmerican_/status/1590104321710252033?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
298,https://twitter.com/RedWaveClips/status/1590104804508172288?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
299,https://twitter.com/TheCristianPM/status/1590104972989181953?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
300,https://twitter.com/IndySpanglish/status/1590104975061168128?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
301,https://twitter.com/KeepTXFreeNdGr8/status/1590105016811286528?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
302,https://twitter.com/cameronschoett/status/1590105025233440769?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
303,https://twitter.com/LittleMsClarity/status/1590105047836151808?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
304,https://twitter.com/PDeveladas/status/1590105104216358912?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
305,https://twitter.com/Metaversor/status/1590105105474682880?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
306,https://twitter.com/Natasha38585763/status/1590105122511933440?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
307,https://twitter.com/FreeWomanLeahy/status/1590105132829933568?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
308,https://twitter.com/fromkalen/status/1590105602751336448?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
309,https://twitter.com/Malbel17/status/1590105630551212032?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
310,https://twitter.com/AmericanoMedia/status/1590105794972119040?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
311,https://twitter.com/OrlvndoA/status/1590106105786814464?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
312,https://twitter.com/vale_iii/status/1590106231620136967?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
313,https://twitter.com/royalinterpack/status/1590106833716273152?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
314,https://twitter.com/NatThePatriot/status/1590106749964816386?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
315,https://twitter.com/Jesus_AT/status/1590106832613228544?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
316,https://twitter.com/MarcBrennan20/status/1590106866079895554?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
317,https://twitter.com/CitizenMoh/status/1590106932744192000?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
318,https://twitter.com/GinaWel70883124/status/1590107133160267777?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
319,https://twitter.com/DWbr0wn/status/1590107295744417792?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
320,https://twitter.com/maelmale/status/1590107356540850176?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
321,https://twitter.com/fromkalen/status/1590107463256518657?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
322,https://twitter.com/truck2047/status/1590107477537718272?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
323,https://twitter.com/BillyJWilliam12/status/1590107925837942784?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
324,https://twitter.com/truck2047/status/1590108184215056387?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
325,https://twitter.com/BPartisans/status/1590108424876232704?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
326,https://twitter.com/Psycho111177/status/1590108586956378113?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
327,https://twitter.com/A_Prim_Rose/status/1590108420065353728?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
328,https://twitter.com/Tadeuszkowalew8/status/1590108421860184064?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
329,https://twitter.com/bennyjohnson/status/1590108878695694337?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
330,https://twitter.com/lanavecomunica3/status/1590108766007328768?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
331,https://twitter.com/Fredyandradea/status/1590108797850161152?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
332,https://twitter.com/patriot_singles/status/1590108900564422657?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
333,https://twitter.com/realJJDawson/status/1590109011030212608?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
334,https://twitter.com/green2_kathy/status/1590108967975669762?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
335,https://twitter.com/PEDROLUISCARM11/status/1590109126801076224?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
336,https://twitter.com/BPartisans/status/1590109142634504192?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
337,https://twitter.com/realJJDawson/status/1590109386835660801?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
339,https://twitter.com/jj_talking/status/1590109578813140992?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
340,https://twitter.com/lawofone_/status/1590109819511635970?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
341,https://twitter.com/JaimeHorta17/status/1590109974071738369?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
342,https://twitter.com/ajitza/status/1590110132612255744?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
343,https://twitter.com/Jessie2021626/status/1590110384488583168?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
344,https://twitter.com/TrumpWarRoom/status/1590110452977405952?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
345,https://twitter.com/Pma63P/status/1590110516508524544?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
346,https://twitter.com/psbaloans4u/status/1590110537836527616?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
347,https://twitter.com/cappuccino64/status/1590110644015333376?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
348,https://twitter.com/fromkalen/status/1590110669894193152?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
349,https://twitter.com/FamilyGuy3124/status/1590110757076754432?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
350,https://twitter.com/Grundy5979/status/1590110853759918080?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
351,https://twitter.com/USA2224/status/1590111093959323648?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
352,https://twitter.com/m3r0g0s/status/1590111200343257088?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
353,https://twitter.com/orotintelnews/status/1590111235059511296?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
354,https://twitter.com/GaldiNicola/status/1590111769040949248?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
355,https://twitter.com/UThorsome/status/1590111843733098496?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
356,https://twitter.com/BenjaminGoggin/status/1590111871855910912?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
357,https://twitter.com/KBRose67/status/1590112588284952577?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
358,https://twitter.com/badd_blondie/status/1590112671827128322?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
359,https://twitter.com/dlee211/status/1590112752651341824?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
360,https://twitter.com/bigDkenna1/status/1590112775002787840?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
361,https://twitter.com/JosFlores_04/status/1590112862407491584?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
362,https://twitter.com/Stefano171618/status/1590113663314464768?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
363,https://twitter.com/OkDerechaNews/status/1590113693265981440?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
364,https://twitter.com/Shorty_88a/status/1590113750832795649?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
365,https://twitter.com/EnriquePortaSa1/status/1590114105595420674?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
366,https://twitter.com/dcexaminer/status/1590114241641861121?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
367,https://twitter.com/c_dodd_/status/1590114251771109376?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
368,https://twitter.com/PatriotFox_Q17/status/1590114405588799488?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
370,https://twitter.com/FucciRader/status/1590114562191241216?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
371,https://twitter.com/CitizenFreePres/status/1590115175474302976?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
372,https://twitter.com/DampSasquatch/status/1590115238590185474?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
373,https://twitter.com/MAGAWARS_AJM/status/1590115720142422016?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
374,https://twitter.com/PuppiSole/status/1590115759388491777?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
375,https://twitter.com/Quicktake/status/1590115858558369794?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
376,https://twitter.com/madz414/status/1590116359236915200?s=20&t=VfSTkgiDtNRGAlLEfJAKfQ,,,,
377,https://twitter.com/KatieDaviscourt/status/1590116717120065537?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
378,https://twitter.com/SoMuchWinning8/status/1590117037027643392?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
379,https://twitter.com/jennjime3493/status/1590117044061900801?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
380,https://twitter.com/majestic1776/status/1590117319862542338?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
381,https://twitter.com/SherriRose711/status/1590117474254884864?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
382,https://twitter.com/anthonydike_1/status/1590117642324828161?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
383,https://twitter.com/cindypoo1965/status/1590117709664194561?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
384,https://twitter.com/SSG_PAIN2/status/1590117842745454592?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
385,https://twitter.com/Sanjone49058683/status/1590118420015906816?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
386,https://twitter.com/majestic1776/status/1590118486138703872?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
387,https://twitter.com/Fuyezzz/status/1590118929900658688?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
388,https://twitter.com/Noelle7771/status/1590119116522029057?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
389,https://twitter.com/Roberto64597831/status/1590119399973085186?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
390,https://twitter.com/periodistassin2/status/1590119439110139906?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
391,https://twitter.com/realerichayes/status/1590119523948318721?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
392,https://twitter.com/thejimjams/status/1590120257418842113?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
393,https://twitter.com/hamakaze_y/status/1590120334157819905?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
394,https://twitter.com/RamiroNLeone/status/1590120408338300930?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
395,https://twitter.com/fromkalen/status/1590120413635710977?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
396,https://twitter.com/nowthisnews/status/1590120228993703936?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
397,https://twitter.com/MAGAawe/status/1590120699146174464?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
398,https://twitter.com/AlertaNews24/status/1590121002809593858?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
399,https://twitter.com/S_Schwartzmann/status/1590121097126895616?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
400,https://twitter.com/InformatePy1/status/1590121603622662144?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
401,https://twitter.com/angelma02418315/status/1590122778505928705?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
402,https://twitter.com/hachenewsworld/status/1590123081401765890?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
403,https://twitter.com/juanpadeleo/status/1590123137920036866?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
404,https://twitter.com/AndyChristiaan/status/1590123880102133760?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
405,https://twitter.com/LogicaAuto/status/1590123970648760320?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
406,https://twitter.com/albeauvaischiva/status/1590124808276447232?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
407,https://twitter.com/lilianaf523/status/1590125302071558145?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
408,https://twitter.com/Javiergg9885/status/1590125576391909376?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
409,https://twitter.com/LionQue39480372/status/1590125654502412288?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
410,https://twitter.com/Informa3Chile/status/1590125669689995264?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
411,https://twitter.com/CatySegatori/status/1590125830650621956?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
412,https://twitter.com/waterboy85/status/1590125936380633089?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
413,https://twitter.com/PhilipWegmann/status/1590125967720476673?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
414,https://twitter.com/CALI4AZ/status/1590126182095237121?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
415,https://twitter.com/DanilorRusso/status/1590126395115864064?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
416,https://twitter.com/eclipsethis2003/status/1590126500736831489?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
417,https://twitter.com/teamleaderKaren/status/1590126576175566853?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
418,https://twitter.com/Beerie18/status/1590126583062605826?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
419,https://twitter.com/twinkle_twyla/status/1590126833076678656?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
420,https://twitter.com/Blondddeeee/status/1590126845554741248?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
421,https://twitter.com/RaynaldBernier/status/1590127176212709383?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
422,https://twitter.com/JohnnyWisebush/status/1590127118117396483?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
423,https://twitter.com/elsalvador/status/1590127409981845504?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
424,https://twitter.com/MarM97259965/status/1590127281611370497?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
425,https://twitter.com/gokhankurt23/status/1590127733128200193?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
426,https://twitter.com/AlertNews247/status/1590127742317907969?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
427,https://twitter.com/touwa65/status/1590127744884801536?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
428,https://twitter.com/majestic1776/status/1590127817580498944?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
429,https://twitter.com/Freewolf2224/status/1590127855371186176?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
430,https://twitter.com/youpy77/status/1590128915007561729?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
431,https://twitter.com/ABC15Patrick/status/1590129328230387712?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
432,https://twitter.com/colonelcrystal1/status/1590129446765330433?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
433,https://twitter.com/kleensamsonite/status/1590129767386611712?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
434,https://twitter.com/terryjarrell9/status/1590129793684545536?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
435,https://twitter.com/PXPSecurityInve/status/1590129861175250944?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
436,https://twitter.com/adamnewsi/status/1590129935062290432?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
437,https://twitter.com/nanaziegler/status/1590130818432655360?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
438,https://twitter.com/Alexand59517985/status/1590130891955011584?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
439,https://twitter.com/TrumpMcGregor/status/1590131160075886593?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
440,https://twitter.com/SoTruth1/status/1590131803758956544?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
441,https://twitter.com/AlternativaInf/status/1590132172320833537?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
442,https://twitter.com/Beate_100/status/1590132893442985984?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
443,https://twitter.com/MigueVaquerano/status/1590133336587894785?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
444,https://twitter.com/Jeremiasmules/status/1590133465948643328?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
445,https://twitter.com/JamesNavaCom/status/1590133466569805825?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
446,https://twitter.com/ultimahsv/status/1590135313653174272?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
447,https://twitter.com/Giancky26/status/1590135362240000002?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
448,https://twitter.com/vanhoa2272/status/1590136244675436544?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
449,https://twitter.com/voixducerbere/status/1590136503660748802?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
450,https://twitter.com/LastHawk33/status/1590137214687928320?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
451,https://twitter.com/KateArrigoni/status/1590137438671753216?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
452,https://twitter.com/CerberWatchdog/status/1590137564463534081?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
453,https://twitter.com/SabinevomBus/status/1590138293571977216?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
454,https://twitter.com/vanhoa2272/status/1590138366569631744?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
455,https://twitter.com/SnarkQueenBee/status/1590138411507412992?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
456,https://twitter.com/RisingSC_taiwan/status/1590138566625366016?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
458,https://twitter.com/Discotraxx__604/status/1590138605938376705?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
459,https://twitter.com/bigDkenna1/status/1590139135582429184?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
460,https://twitter.com/FBI_van_11/status/1590139336322093057?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
461,https://twitter.com/CarlosAJimnez4/status/1590139552190312449?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
462,https://twitter.com/ComMotley/status/1590139749553303554?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
463,https://twitter.com/LoTus01132239/status/1590140330774761473?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
464,https://twitter.com/Byron96324753/status/1590140491584401409?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
465,https://twitter.com/Taticru79846829/status/1590141487484133376?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
466,https://twitter.com/AmyKremer/status/1590141516479356928?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
467,https://twitter.com/FollowMyLinez__/status/1590142794030383104?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
468,https://twitter.com/JoeRivera85/status/1590144095108075520?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
469,https://twitter.com/sn00pdad/status/1590145063690309632?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
470,https://twitter.com/RudedogTX/status/1590146373101686785?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
